Account_id,Name,Timestamp,Credit/Debit,Amount
1204894,PR=,12/02/2014,C,$42 
1204895,COG,10/01/2012,D,$16 
1204896,5.A,10/11/2013,C,$4 
1204897,MPS,06/12/2012,D,$1 
1204898,S93,01/10/2012,C,$11 
1204899,7NQ,24/01/2014,C,$42 
1204900,=Y=,26/10/2014,C,$4 
1204901,.I5,19/08/2013,D,$49 
1204902,.BH,21/07/2014,D,$31 
1204903,O/H,01/09/2014,C,$16 
1204904,SAL,23/05/2014,D,$25 
1204905,SD<,23/09/2014,C,$25 
1204906,@8<,05/11/2014,C,$3 
1204907,TX3,17/05/2012,D,$5 
1204908,#NAME?,23/01/2014,C,$15 
1204909,>S2,07/02/2014,D,$14 
1204910,;U/,28/05/2012,C,$16 
1204911,.AH,16/06/2014,C,$22 
1204912,@3P,17/03/2013,C,$3 
1204913,1Y1,04/12/2012,D,$13 
1204914,EH0,28/02/2014,C,$4 
1204915,:66,04/08/2012,C,$10 
1204916,#NAME?,24/06/2012,D,$22 
1204917,JRI,11/02/2014,C,$48 
1204918,3>5,26/05/2012,D,$8 
1204919,NQ5,25/07/2012,C,$41 
1204920,P4S,11/03/2014,C,$22 
1204921,HVY,23/08/2012,C,$17 
1204922,DF-,25/07/2014,D,$15 
1204923,ZQW,14/10/2012,D,$16 
1204924,3LJ,01/05/2014,C,$38 
1204925,1QW,15/07/2012,D,$8 
1204926,LSN,03/09/2014,C,$41 
1204927,7-@,20/02/2014,C,$19 
1204928,?:9,14/07/2013,D,$35 
1204929,PF:,22/02/2012,C,$9 
1204930,A28,13/02/2012,D,$5 
1204931,ZO-,17/10/2012,C,$2 
1204932,;-T,19/01/2014,C,$6 
1204933,JM0,24/12/2013,C,$39 
1204934,CXR,16/07/2014,D,$35 
1204935,L/;,25/04/2014,C,$1 
1204936,S-F,06/11/2013,C,$28 
1204937,IML,18/06/2014,D,$18 
1204938,X3N,16/06/2012,C,$11 
1204939,?/?,13/06/2014,D,$36 
1204940,497,05/10/2012,C,$21 
1204941,KKD,05/07/2014,C,$28 
1204942,23V,28/11/2014,C,$7 
1204943,NW6,11/08/2014,D,$33 
1204944,W6K,21/08/2012,D,$49 
1204945,E/H,27/09/2012,C,$7 
1204946,:1@,02/11/2012,D,$50 
1204947,OE4,25/03/2013,C,$30 
1204948,3UD,26/04/2013,C,$15 
1204949,W/0,23/01/2014,D,$14 
1204950,:I3,02/07/2013,C,$15 
1204951,D@6,05/08/2014,D,$31 
1204952,33O,24/03/2012,C,$38 
1204953,JB1,11/06/2012,C,$45 
1204954,9XJ,13/01/2012,C,$39 
1204955,;86,04/12/2012,D,$1 
1204956,KAD,28/09/2013,C,$16 
1204957,ZXK,11/06/2014,C,$16 
1204958,.QK,14/07/2013,D,$13 
1204959,NFD,26/06/2012,C,$45 
1204960,R1-,20/07/2012,D,$38 
1204961,<C5,18/07/2013,C,$14 
1204962,1EQ,22/10/2014,C,$40 
1204963,V:3,14/10/2013,C,$1 
1204964,7YU,12/03/2013,D,$18 
1204965,9NP,18/12/2013,D,$2 
1204966,T32,13/06/2014,C,$47 
1204967,LA4,28/11/2012,D,$30 
1204968,0,19/04/2013,C,$9 
1204969,.V<,04/12/2014,C,$9 
1204970,8?U,26/01/2012,D,$13 
1204971,;9.,16/02/2013,C,$45 
1204972,K/;,07/11/2013,D,$43 
1204973,D=F,18/08/2014,C,$17 
1204974,BI?,14/03/2012,C,$24 
1204975,U>A,22/06/2014,C,$48 
1204976,H<X,06/11/2012,D,$37 
1204977,N0O,11/11/2013,C,$35 
1204978,E;:,21/04/2014,C,$24 
1204979,HKN,06/09/2014,D,$45 
1204980,J0-,06/11/2013,C,$45 
1204981,I0U,26/04/2013,D,$33 
1204982,LE:,26/11/2012,C,$17 
1204983,318,03/01/2012,C,$1 
1204984,Z5X,28/04/2012,C,$13 
1204985,855,04/03/2012,D,$13 
1204986,GSH,25/07/2013,D,$14 
1204987,>H:,15/04/2013,C,$31 
1204988,LDW,21/05/2012,D,$36 
1204989,JLR,05/09/2014,C,$26 
1204990,P36,25/01/2013,C,$28 
1204991,7RW,13/05/2013,D,$20 
1204992,:V0,06/04/2013,C,$36 
1204993,JE2,17/07/2012,D,$26 
1204994,<4A,01/06/2014,C,$31 
1204995,H?7,10/02/2014,C,$38 
1204996,:0/,10/03/2013,C,$46 
1204997,B>P,18/04/2014,D,$35 
1204998,5?6,16/11/2012,C,$14 
1204999,0LZ,23/12/2014,C,$1 
1205000,FEV,04/09/2013,D,$17 
1205001,@JD,09/12/2012,C,$5 
1205002,MAF,05/12/2012,D,$29 
1205003,>1@,07/12/2012,C,$28 
1205004,EET,07/11/2014,C,$15 
1205005,#NAME?,05/02/2012,C,$48 
1205006,QRZ,06/09/2012,D,$13 
1205007,N0Z,15/06/2012,D,$41 
1205008,MEA,17/10/2012,C,$15 
1205009,RK<,17/06/2014,D,$12 
1205010,DE;,06/06/2013,C,$14 
1205011,P0T,22/12/2012,C,$8 
1205012,F84,04/04/2013,D,$30 
1205013,7/D,20/12/2014,C,$47 
1205014,Y=0,12/09/2014,D,$32 
1205015,0XU,17/01/2014,C,$4 
1205016,8.00E+08,23/06/2014,C,$14 
1205017,WGX,14/05/2012,C,$44 
1205018,JU2,08/10/2014,D,$14 
1205019,JAU,20/11/2012,C,$1 
1205020,-0V,05/03/2014,C,$30 
1205021,PH5,04/08/2012,D,$29 
1205022,3=:,01/10/2013,C,$20 
1205023,>XY,21/07/2012,D,$20 
1205024,9VD,14/08/2012,C,$49 
1205025,74R,10/03/2013,C,$25 
1205026,.TF,03/12/2014,C,$25 
1205027,OCT,20/04/2014,D,$39 
1205028,4NI,17/04/2014,D,$18 
1205029,2W4,28/03/2013,C,$16 
1205030,R:;,27/07/2012,D,$7 
1205031,ISP,12/01/2013,C,$7 
1205032,W>Z,21/10/2014,C,$43 
1205033,NVV,06/01/2012,D,$39 
1205034,ZD8,02/09/2014,C,$31 
1205035,KC.,04/12/2014,D,$1 
1205036,Z-L,21/03/2013,C,$49 
1205037,U2>,12/07/2013,C,$50 
1205038,AD<,10/11/2014,C,$37 
1205039,J>?,25/05/2013,D,$16 
1205040,YDO,02/12/2014,C,$4 
1205041,BI1,15/10/2014,C,$44 
1205042,5.;,25/10/2013,D,$8 
1205043,RAZ,15/04/2014,C,$37 
1205044,H6Z,08/12/2012,D,$37 
1205045,A2Q,06/12/2013,C,$14 
1205046,.A<,20/08/2013,C,$30 
1205047,ZKU,19/08/2014,C,$37 
1205048,KP2,24/10/2012,D,$44 
1205049,YN@,28/08/2014,D,$1 
1205050,1AJ,16/05/2013,C,$30 
1205051,E<L,06/05/2013,D,$29 
1205052,RZ/,27/12/2013,C,$4 
1205053,7PV,09/09/2013,C,$45 
1205054,OD3,02/07/2012,D,$23 
1205055,U?J,06/03/2014,C,$35 
1205056,>7G,15/07/2014,D,$1 
1205057,4<K,03/09/2012,C,$13 
1205058,;Z@,24/06/2012,C,$5 
1205059,9CP,06/05/2013,C,$6 
1205060,J2T,03/04/2014,D,$8 
1205061,?HP,05/01/2013,C,$13 
1205062,UJD,06/03/2012,C,$14 
1205063,.O9,24/02/2014,D,$37 
1205064,5Q:,23/01/2014,C,$18 
1205065,XQ2,17/10/2014,D,$43 
1205066,/YI,02/05/2013,C,$34 
1205067,EZJ,25/07/2014,C,$31 
1205068,SZ6,03/02/2014,C,$40 
1205069,4AW,24/03/2013,D,$16 
1205070,5QF,28/03/2012,D,$30 
1205071,UG>,12/05/2012,C,$6 
1205072,PF-,02/10/2012,D,$49 
1205073,0OS,04/10/2013,C,$14 
1205074,Q/5,21/04/2013,C,$7 
1205075,@/0,22/05/2014,D,$19 
1205076,/XT,16/06/2013,C,$25 
1205077,.6T,08/07/2012,D,$16 
1205078,XK4,05/09/2013,C,$7 
1205079,AX4,16/11/2012,C,$23 
1205080,7XR,17/08/2014,C,$42 
1205081,:O:,17/03/2013,D,$43 
1205082,#NAME?,23/09/2013,C,$35 
1205083,97,27/08/2013,C,$44 
1205084,>.@,01/11/2013,D,$31 
1205085,UA5,06/02/2012,C,$21 
1205086,2@<,27/12/2012,D,$16 
1205087,WZH,24/03/2013,C,$44 
1205088,L?/,25/05/2014,C,$10 
1205089,N;;,28/06/2013,C,$9 
1205090,8L4,08/10/2012,D,$3 
1205091,.M5,28/07/2012,D,$2 
1205092,ZSI,21/03/2014,C,$41 
1205093,?.P,28/07/2014,D,$41 
1205094,1NC,03/12/2013,C,$19 
1205095,LNW,19/10/2013,C,$31 
1205096,37S,02/09/2012,D,$35 
1205097,Q=?,05/02/2012,C,$36 
1205098,N;G,19/12/2013,D,$19 
1205099,DAU,10/03/2014,C,$25 
1205100,:T4,11/03/2012,C,$35 
1205101,LJL,12/07/2014,C,$23 
1205102,4;R,05/06/2012,D,$4 
1205103,@H8,22/10/2013,C,$6 
1205104,23=,25/08/2013,C,$42 
1205105,:2L,22/05/2013,D,$35 
1205106,.DI,18/03/2013,C,$35 
1205107,YXR,28/03/2012,D,$26 
1205108,<>?,04/09/2013,C,$33 
1205109,6WF,13/08/2013,C,$33 
1205110,4@T,21/12/2013,C,$25 
1205111,H47,04/08/2012,D,$49 
1205112,SXD,06/11/2013,D,$43 
1205113,LOS,02/12/2012,C,$23 
1205114,H6-,28/03/2013,D,$16 
1205115,FS4,03/03/2014,C,$47 
1205116,KVC,14/07/2013,C,$44 
1205117,ZN.,04/10/2013,D,$48 
1205118,L8L,18/02/2012,C,$36 
1205119,KMI,11/05/2012,D,$20 
1205120,@:X,07/02/2012,C,$32 
1205121,EF.,15/08/2013,C,$12 
1205122,6A6,22/09/2014,C,$48 
1205123,@LF,12/02/2012,D,$36 
1205124,RGK,19/07/2012,C,$33 
1205125,MFL,14/04/2013,C,$46 
1205126,5P9,20/10/2012,D,$5 
1205127,6Z6,20/06/2013,C,$18 
1205128,/HW,04/09/2013,D,$1 
1205129,O@:,19/09/2014,C,$43 
1205130,#NAME?,05/10/2013,C,$16 
1205131,5M4,22/01/2012,C,$4 
1205132,QW2,28/10/2012,D,$35 
1205133,LO9,08/08/2012,D,$50 
1205134,C2K,07/05/2013,C,$43 
1205135,1;D,22/08/2013,D,$2 
1205136,V:C,16/05/2012,C,$39 
1205137,R/Q,23/03/2014,C,$2 
1205138,44F,08/09/2012,D,$14 
1205139,<6T,23/07/2013,C,$28 
1205140,KFA,05/09/2012,D,$42 
1205141,HH6,21/06/2014,C,$31 
1205142,F;V,27/02/2012,C,$2 
1205143,JHG,11/05/2013,C,$40 
1205144,G42,18/04/2014,D,$39 
1205145,MCZ,13/07/2014,C,$29 
1205146,DXV,10/08/2012,C,$13 
1205147,@O:,09/11/2013,D,$38 
1205148,=Y<,06/12/2014,C,$33 
1205149,?2X,09/05/2013,D,$42 
1205150,DFL,26/12/2014,C,$47 
1205151,>R=,16/03/2014,C,$34 
1205152,RXU,18/12/2013,C,$10 
1205153,>7P,16/04/2013,D,$28 
1205154,PWJ,14/09/2013,D,$37 
1205155,JJQ,23/02/2014,C,$44 
1205156,>G3,05/09/2012,D,$29 
1205157,HC@,02/04/2014,C,$20 
1205158,.ZO,18/04/2014,C,$21 
1205159,;::,28/11/2014,D,$36 
1205160,3ZX,28/02/2013,C,$48 
1205161,LRF,02/11/2014,D,$14 
1205162,PGA,06/11/2013,C,$18 
1205163,97-,17/01/2013,C,$43 
1205164,04:06,16/07/2012,C,$36 
1205165,KDU,04/04/2013,D,$32 
1205166,-1V,24/02/2013,C,$36 
1205167,J3A,02/10/2012,C,$47 
1205168,F>/,17/09/2013,D,$37 
1205169,.KI,07/12/2012,C,$40 
1205170,YSO,25/12/2014,D,$13 
1205171,;M5,23/01/2012,C,$29 
1205172,Y=I,17/08/2012,C,$42 
1205173,/Y@,25/11/2013,C,$50 
1205174,?EX,08/02/2012,D,$15 
1205175,I.7,04/01/2014,D,$1 
1205176,?67,23/04/2013,C,$40 
1205177,0GF,12/08/2014,D,$29 
1205178,VS-,17/03/2012,C,$15 
1205179,2MY,21/04/2014,C,$26 
1205180,YA>,05/07/2013,D,$39 
1205181,N@L,11/06/2013,C,$38 
1205182,OQ/,12/08/2012,D,$18 
1205183,9UX,04/08/2013,C,$43 
1205184,4G/,18/10/2014,C,$20 
1205185,M1T,04/07/2013,C,$14 
1205186,Z0X,09/07/2013,D,$8 
1205187,A0@,13/02/2014,C,$27 
1205188,GY.,04/07/2014,C,$29 
1205189,QUM,05/05/2014,D,$29 
1205190,JFE,18/09/2014,C,$40 
1205191,F-G,28/05/2013,D,$1 
1205192,QYM,03/04/2013,C,$49 
1205193,.-R,05/08/2013,C,$44 
1205194,BRZ,10/12/2012,C,$20 
1205195,.5C,25/10/2012,D,$25 
1205196,:SY,14/05/2012,D,$26 
1205197,511,17/04/2012,C,$38 
1205198,0N=,16/08/2014,D,$24 
1205199,>:3,11/01/2012,C,$32 
1205200,S-M,07/11/2012,C,$36 
1205201,143,26/03/2012,D,$40 
1205202,#NAME?,09/02/2013,C,$19 
1205203,KU7,01/12/2013,D,$31 
1205204,;IR,05/10/2013,C,$2 
1205205,9.R,16/10/2013,C,$40 
1205206,G-Q,04/03/2012,C,$39 
1205207,AJ@,26/05/2014,D,$10 
1205208,>UX,18/09/2013,C,$16 
1205209,RBA,10/04/2013,C,$5 
1205210,R51,24/10/2014,D,$43 
1205211,ZJN,05/12/2013,C,$24 
1205212,1XX,20/06/2013,D,$20 
1205213,37;,13/11/2013,C,$23 
1205214,RSF,14/12/2014,C,$35 
1205215,7?G,07/07/2013,C,$32 
1205216,T=Z,06/04/2014,D,$46 
1205217,:JM,08/03/2014,D,$48 
1205218,XER,14/01/2013,C,$1 
1205219,#NAME?,27/06/2014,D,$34 
1205220,6CZ,22/04/2013,C,$6 
1205221,QC;,04/05/2012,C,$32 
1205222,;MM,20/07/2014,D,$34 
1205223,UM:,03/03/2013,C,$12 
1205224,<LK,02/09/2012,D,$39 
1205225,B0H,12/05/2012,C,$49 
1205226,O:=,04/07/2014,C,$27 
1205227,<QV,25/07/2012,C,$21 
1205228,<1@,23/04/2012,D,$6 
1205229,DI:,08/07/2014,C,$14 
1205230,L3;,05/06/2013,C,$3 
1205231,R5H,07/08/2012,D,$32 
1205232,M4A,19/08/2012,C,$14 
1205233,W>B,23/09/2013,D,$31 
1205234,1;>,28/01/2013,C,$19 
1205235,PW7,01/05/2014,C,$21 
1205236,X3.,24/09/2013,C,$42 
1205237,/C.,06/01/2013,D,$12 
1205238,A3D,17/01/2014,D,$22 
1205239,JDS,20/05/2012,C,$36 
1205240,R5B,23/10/2013,D,$4 
1205241,45?,01/11/2012,C,$1 
1205242,2D2,10/06/2013,C,$14 
1205243,S@T,09/09/2012,D,$44 
1205244,7H1,25/05/2014,C,$46 
1205245,MG/,07/01/2013,D,$20 
1205246,A.>,26/07/2012,C,$32 
1205247,J75,10/04/2012,C,$43 
1205248,.=;,06/12/2013,C,$31 
1205249,GI8,19/05/2012,D,$24 
1205250,QOI,20/09/2014,C,$38 
1205251,?Q/,10/04/2012,C,$2 
1205252,I23,17/11/2014,D,$17 
1205253,MN1,04/12/2012,C,$34 
1205254,?=.,05/02/2014,D,$29 
1205255,QZL,27/02/2013,C,$30 
1205256,1AQ,13/12/2012,C,$48 
1205257,NA;,16/11/2012,C,$17 
1205258,C13,18/10/2014,D,$1 
1205259,LKP,07/09/2012,D,$6 
1205260,6D6,11/02/2013,C,$37 
1205261,U<;,20/06/2012,D,$21 
1205262,Q9Q,04/10/2012,C,$42 
1205263,J0U,03/10/2012,C,$48 
1205264,C.;,18/03/2012,D,$35 
1205265,0P3,06/03/2012,C,$45 
1205266,E@1,05/12/2013,D,$17 
1205267,45,25/05/2014,C,$39 
1205268,<YX,08/12/2012,C,$34 
1205269,Q6>,13/08/2012,C,$22 
1205270,>SV,06/11/2014,D,$5 
1205271,G1.,25/02/2014,C,$39 
1205272,FQ=,06/02/2014,C,$39 
1205273,SY-,08/01/2013,D,$3 
1205274,6-Z,22/03/2012,C,$44 
1205275,YG5,22/07/2014,D,$31 
1205276,8M>,09/04/2014,C,$34 
1205277,0BN,05/10/2013,C,$7 
1205278,K-E,14/08/2014,C,$3 
1205279,00I,25/01/2013,D,$49 
1205280,@Y3,09/04/2013,D,$34 
1205281,?GY,16/07/2012,C,$35 
1205282,@W7,20/12/2014,D,$25 
1205283,KLD,25/05/2014,C,$8 
1205284,IJ4,26/01/2014,C,$3 
1205285,-.Z,10/12/2014,D,$32 
1205286,7.00E+09,08/03/2013,C,$21 
1205287,DS9,02/11/2012,D,$17 
1205288,MYY,20/09/2012,C,$49 
1205289,MAP,07/11/2013,C,$33 
1205290,V3J,01/08/2012,C,$41 
1205291,AL1,13/03/2013,D,$28 
1205292,XWR,20/05/2014,C,$16 
1205293,68V,21/10/2014,C,$29 
1205294,;Y6,02/12/2012,D,$42 
1205295,ENL,12/01/2012,C,$44 
1205296,#NAME?,19/11/2012,D,$45 
1205297,GAS,05/01/2013,C,$34 
1205298,O>T,12/11/2014,C,$30 
1205299,7<I,19/04/2012,C,$5 
1205300,9Z/,23/11/2013,D,$11 
1205301,HDM,21/12/2012,D,$40 
1205302,EZ.,21/05/2014,C,$31 
1205303,D5;,28/07/2014,D,$16 
1205304,SGN,27/11/2012,C,$30 
1205305,HOG,24/12/2012,C,$29 
1205306,I9J,06/10/2012,D,$22 
1205307,98I,11/03/2013,C,$12 
1205308,@/-,27/09/2014,D,$14 
1205309,<5X,09/10/2014,C,$35 
1205310,9<P,27/11/2012,C,$35 
1205311,RF/,01/05/2014,C,$28 
1205312,2.-,10/09/2013,D,$18 
1205313,KBG,21/03/2014,C,$27 
1205314,01G,26/03/2012,C,$31 
1205315,MH@,20/10/2014,D,$11 
1205316,VTY,08/08/2012,C,$3 
1205317,:J-,15/07/2013,D,$45 
1205318,F1G,28/09/2012,C,$30 
1205319,KBC,19/10/2013,C,$13 
1205320,CO4,18/05/2012,C,$3 
1205321,9BZ,07/12/2014,D,$15 
1205322,-2C,28/01/2012,D,$6 
1205323,28O,02/10/2013,C,$33 
1205324,SZ.,25/06/2013,D,$32 
1205325,JVT,27/06/2012,C,$49 
1205326,54C,15/07/2012,C,$38 
1205327,EV9,02/07/2013,D,$10 
1205328,-2I,20/01/2013,C,$19 
1205329,WU3,09/11/2013,D,$16 
1205330,:-=,26/12/2013,C,$47 
1205331,T/L,01/06/2012,C,$10 
1205332,N3F,16/03/2014,C,$2 
1205333,R/-,01/04/2013,D,$27 
1205334,BEN,01/08/2013,C,$4 
1205335,2S2,17/03/2012,C,$27 
1205336,08S,11/11/2014,D,$44 
1205337,BAW,23/01/2014,C,$33 
1205338,D;@,12/04/2013,D,$7 
1205339,IDS,21/06/2014,C,$6 
1205340,QG@,24/10/2013,C,$9 
1205341,5VO,03/06/2014,C,$43 
1205342,I43,17/12/2013,D,$6 
1205343,>2Z,09/09/2013,D,$43 
1205344,ZIJ,27/06/2012,C,$25 
1205345,#NAME?,15/06/2014,D,$36 
1205346,Z=A,25/06/2014,C,$23 
1205347,N@R,13/12/2013,C,$7 
1205348,128,18/09/2014,D,$42 
1205349,923,25/11/2012,C,$7 
1205350,GTQ,07/11/2014,D,$9 
1205351,STW,18/08/2012,C,$48 
1205352,8ZK,21/02/2012,C,$32 
1205353,VU?,16/10/2012,C,$42 
1205354,OB7,27/05/2014,D,$19 
1205355,>ED,21/03/2013,C,$14 
1205356,0BU,18/04/2014,C,$20 
1205357,Z;X,01/11/2013,D,$18 
1205358,02?,18/05/2014,C,$2 
1205359,EGN,21/04/2012,D,$26 
1205360,ZO6,07/03/2013,C,$39 
1205361,S@Z,02/12/2013,C,$22 
1205362,7UW,23/11/2013,C,$16 
1205363,W<P,07/02/2013,D,$42 
1205364,FX>,20/06/2013,D,$42 
1205365,5@N,28/10/2012,C,$36 
1205366,=>O,01/10/2014,D,$37 
1205367,WXZ,26/07/2013,C,$20 
1205368,OW8,06/12/2012,C,$29 
1205369,:R1,26/04/2013,D,$38 
1205370,J9R,28/02/2013,C,$28 
1205371,9UF,18/08/2013,D,$2 
1205372,T?5,25/10/2013,C,$15 
1205373,2@Y,13/09/2012,C,$4 
1205374,/G=,28/03/2014,C,$25 
1205375,EI7,28/11/2013,D,$31 
1205376,TTI,17/04/2014,C,$2 
1205377,8KU,05/12/2013,C,$24 
1205378,;3U,19/01/2013,D,$30 
1205379,?0.,23/11/2014,C,$25 
1205380,J5:,06/06/2014,D,$6 
1205381,RQR,08/10/2013,C,$46 
1205382,ZSE,18/11/2014,C,$25 
1205383,?;@,05/01/2014,C,$41 
1205384,>7@,20/04/2013,D,$6 
1205385,9IT,04/10/2013,D,$26 
1205386,I4X,21/06/2013,C,$50 
1205387,G>:,21/10/2013,D,$36 
1205388,0XK,12/02/2014,C,$16 
1205389,:0>,02/09/2012,C,$11 
1205390,5IT,27/11/2014,D,$1 
1205391,M/7,16/06/2014,C,$46 
1205392,STY,12/09/2014,D,$44 
1205393,V?.,08/11/2013,C,$32 
1205394,97D,21/07/2014,C,$28 
1205395,WTT,03/05/2012,C,$18 
1205396,M=0,10/07/2014,D,$17 
1205397,OU2,26/06/2012,C,$23 
1205398,3WG,14/12/2012,C,$49 
1205399,.8<,27/10/2012,D,$29 
1205400,/D1,27/08/2013,C,$7 
1205401,/-N,17/10/2013,D,$43 
1205402,D03,15/12/2013,C,$18 
1205403,AEY,10/11/2013,C,$42 
1205404,5/E,24/11/2013,C,$12 
1205405,8PI,15/02/2013,D,$10 
1205406,PQ9,28/05/2012,D,$7 
1205407,I0/,04/03/2012,C,$47 
1205408,@F=,21/02/2013,D,$41 
1205409,C5Y,25/05/2013,C,$50 
1205410,RXA,16/08/2012,C,$44 
1205411,ZJQ,20/12/2012,D,$32 
1205412,#NAME?,09/10/2013,C,$16 
1205413,1T@,02/08/2013,D,$5 
1205414,A@D,12/06/2012,C,$17 
1205415,4PG,08/10/2013,C,$23 
1205416,>Q-,22/03/2013,C,$37 
1205417,=7L,23/07/2012,D,$13 
1205418,83?,14/10/2013,C,$12 
1205419,=Y<,24/03/2014,C,$24 
1205420,TDV,19/03/2014,D,$11 
1205421,D<W,16/12/2014,C,$36 
1205422,WHR,17/04/2014,D,$47 
1205423,KA=,19/01/2012,C,$20 
1205424,WR7,09/05/2014,C,$24 
1205425,B@-,25/11/2014,C,$15 
1205426,;8:,28/02/2012,D,$38 
1205427,1I1,16/10/2012,D,$38 
1205428,=0J,18/03/2014,C,$30 
1205429,JM<,10/09/2014,D,$38 
1205430,OH0,23/10/2012,C,$43 
1205431,T:X,09/04/2014,C,$47 
1205432,.QA,13/01/2012,D,$46 
1205433,4;=,10/04/2012,C,$43 
1205434,3MM,19/11/2014,D,$48 
1205435,VM7,12/06/2012,C,$40 
1205436,B-J,27/02/2013,C,$26 
1205437,G;=,18/09/2014,C,$34 
1205438,6N>,21/11/2012,D,$49 
1205439,VV5,13/03/2013,C,$40 
1205440,XVG,14/08/2012,C,$5 
1205441,F85,18/09/2014,D,$34 
1205442,P-I,20/12/2013,C,$34 
1205443,8C5,13/05/2013,D,$3 
1205444,F<S,22/05/2012,C,$27 
1205445,QO0,20/01/2012,C,$23 
1205446,LK@,24/11/2014,C,$17 
1205447,1PS,02/11/2014,D,$2 
1205448,UX;,25/12/2013,D,$47 
1205449,X;J,04/11/2014,C,$37 
1205450,LSB,07/12/2014,D,$16 
1205451,:-8,06/06/2012,C,$50 
1205452,.TC,12/11/2012,C,$18 
1205453,77O,22/11/2013,D,$15 
1205454,RUF,05/10/2012,C,$32 
1205455,TYT,14/05/2012,D,$44 
1205456,TB9,23/01/2014,C,$39 
1205457,OU:,21/04/2014,C,$33 
1205458,1EU,10/05/2012,C,$39 
1205459,UHN,11/10/2012,D,$43 
1205460,NJO,09/11/2012,C,$30 
1205461,U=@,01/03/2014,C,$22 
1205462,KW0,03/02/2013,D,$2 
1205463,UUG,10/05/2014,C,$45 
1205464,M7U,02/02/2013,D,$9 
1205465,IWA,24/03/2012,C,$34 
1205466,/PJ,04/10/2013,C,$18 
1205467,KHS,27/10/2013,C,$49 
1205468,09V,27/09/2014,D,$9 
1205469,4MU,23/07/2013,D,$8 
1205470,V-M,14/12/2012,C,$43 
1205471,@2P,26/11/2013,D,$22 
1205472,/-S,26/11/2014,C,$48 
1205473,17J,09/06/2012,C,$3 
1205474,OM.,28/02/2012,D,$19 
1205475,<;K,10/02/2012,C,$46 
1205476,9.3,09/10/2014,D,$44 
1205477,Y4;,05/03/2014,C,$16 
1205478,WK7,26/03/2012,C,$50 
1205479,./H,23/02/2012,C,$47 
1205480,;6<,14/05/2014,D,$39 
1205481,0=4,11/05/2014,C,$45 
1205482,K80,28/01/2013,C,$34 
1205483,A<:,03/01/2013,D,$22 
1205484,H/:,26/04/2014,C,$30 
1205485,<TY,16/07/2012,D,$46 
1205486,/L/,14/08/2014,C,$9 
1205487,ZM6,03/10/2014,C,$44 
1205488,AG=,28/10/2014,C,$39 
1205489,16K,28/09/2012,D,$42 
1205490,:GP,19/06/2013,D,$10 
1205491,?.5,10/01/2014,C,$41 
1205492,YQP,11/10/2014,D,$35 
1205493,OGX,12/05/2013,C,$30 
1205494,5VP,10/04/2013,C,$18 
1205495,1XX,14/11/2013,D,$29 
1205496,C:M,11/01/2012,C,$7 
1205497,B<0,21/10/2014,D,$47 
1205498,P66,03/04/2012,C,$40 
1205499,5JI,19/09/2012,C,$30 
1205500,82W,18/03/2012,C,$4 
1205501,;K5,08/10/2013,D,$8 
1205502,>OM,01/10/2012,C,$25 
1205503,C.N,27/04/2014,C,$47 
1205504,J0?,05/12/2012,D,$21 
1205505,UWF,19/11/2014,C,$28 
1205506,E>B,07/06/2013,D,$38 
1205507,GZC,16/07/2012,C,$34 
1205508,743,07/08/2012,C,$30 
1205509,R4G,24/03/2012,C,$46 
1205510,R=G,14/12/2012,D,$10 
1205511,GXZ,06/05/2014,D,$14 
1205512,DYC,26/12/2014,C,$28 
1205513,YZR,08/09/2014,D,$38 
1205514,ZHI,01/06/2013,C,$12 
1205515,QJG,25/02/2013,C,$44 
1205516,9.M,21/05/2014,D,$29 
1205517,HC9,18/09/2012,C,$40 
1205518,>SC,01/02/2012,D,$3 
1205519,CKO,20/05/2012,C,$14 
1205520,QT=,21/01/2012,C,$47 
1205521,47N,02/02/2014,C,$10 
1205522,W69,01/12/2012,D,$1 
1205523,IO=,09/01/2014,C,$15 
1205524,VGR,24/05/2013,C,$26 
1205525,23C,11/03/2013,D,$16 
1205526,OUZ,21/12/2012,C,$25 
1205527,.5W,09/08/2013,D,$17 
1205528,XE;,19/05/2014,C,$30 
1205529,IS8,04/09/2014,C,$41 
1205530,.Y<,27/04/2012,C,$8 
1205531,GLI,26/12/2014,D,$37 
1205532,AOD,20/11/2013,D,$41 
1205533,XDB,13/02/2013,C,$42 
1205534,UWP,17/01/2013,D,$44 
1205535,>AE,13/06/2013,C,$2 
1205536,U?Y,24/10/2012,C,$36 
1205537,IOY,08/11/2013,D,$38 
1205538,DOQ,16/10/2014,C,$2 
1205539,X1J,18/09/2013,D,$18 
1205540,5P5,10/06/2013,C,$8 
1205541,AY8,10/09/2012,C,$12 
1205542,KLV,27/07/2012,C,$20 
1205543,4C4,24/03/2013,D,$35 
1205544,N@/,24/01/2012,C,$24 
1205545,LDG,19/11/2012,C,$41 
1205546,V/@,22/08/2013,D,$21 
1205547,#NAME?,22/06/2013,C,$47 
1205548,551,05/10/2012,D,$34 
1205549,TF1,03/12/2012,C,$46 
1205550,B2<,22/02/2012,C,$49 
1205551,<CZ,20/11/2013,C,$41 
1205552,9H-,18/01/2014,D,$37 
1205553,L-O,10/06/2012,D,$48 
1205554,OTO,24/01/2013,C,$31 
1205555,N7R,08/06/2013,D,$42 
1205556,?9I,12/11/2014,C,$34 
