Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1204648,JH5,mobile,16/11/2014,C,$1
1204649,FGT,branch,07/04/2012,D,$25
1204650,BPN,mobile,20/08/2013,D,$2
1204651,XD0,mobile,08/04/2014,C,$49
1204652,IOA,online,01/08/2013,D,$27
1204653,@;.,mobile,09/04/2013,C,$12
1204654,FZ2,branch,21/04/2014,C,$39
1204655,AJF,mobile,10/10/2012,D,$26
1204656,Y0@,mobile,03/03/2014,C,$44
1204657,C3G,mobile,20/09/2014,D,$40
1204658,B4G,online,01/11/2013,C,$16
1204659,QUE,online,12/11/2014,C,$44
1204660,A-R,online,06/09/2012,C,$47
1204661,K54,online,07/07/2013,D,$18
1204662,XYW,mobile,01/06/2014,C,$46
1204663,C>8,mobile,15/06/2013,C,$28
1204664,EA;,online,06/01/2014,D,$4
1204665,VPM,mobile,06/07/2013,C,$30
1204666,2@C,branch,07/09/2013,D,$10
1204667,@LL,mobile,27/03/2014,C,$34
1204668,D=8,mobile,21/10/2014,C,$13
1204669,UIM,mobile,16/10/2012,C,$14
1204670,LG5,online,01/12/2014,D,$32
1204671,IK3,online,11/09/2013,D,$24
1204672,/OH,online,27/03/2013,C,$29
1204673,RQN,online,03/01/2012,D,$18
1204674,EIL,mobile,12/12/2013,C,$20
1204675,J:G,mobile,28/08/2012,C,$12
1204676,35F,online,22/02/2014,D,$16
1204677,-K1,mobile,27/07/2012,C,$22
1204678,Y:L,branch,16/05/2013,D,$18
1204679,UQ5,mobile,05/09/2013,C,$10
1204680,214,mobile,07/11/2014,C,$43
1204681,HST,online,01/03/2014,C,$47
1204682,L-C,mobile,16/06/2014,D,$14
1204683,<7N,branch,13/01/2014,C,$11
1204684,-8:,mobile,24/09/2014,C,$30
1204685,UK<,mobile,21/11/2014,D,$45
1204686,.P<,mobile,19/07/2013,C,$26
1204687,WOB,online,07/07/2014,D,$26
1204688,W6<,online,27/02/2014,C,$32
1204689,<8H,online,17/04/2014,C,$8
1204690,77A,online,14/03/2012,C,$15
1204691,HAR,mobile,18/12/2014,D,$30
1204692,4>E,mobile,26/05/2013,D,$8
1204693,4YF,online,06/01/2012,C,$32
1204694,F-W,mobile,21/09/2012,D,$6
1204695,JS9,branch,19/01/2013,C,$17
1204696,1V9,mobile,18/01/2012,C,$30
1204697,@FA,mobile,22/02/2013,D,$12
1204698,6R3,mobile,25/11/2014,C,$43
1204699,/4Z,online,12/12/2014,D,$35
1204700,XRC,online,28/05/2014,C,$7
1204701,32-,online,02/10/2014,C,$42
1204702,-90,online,25/04/2014,C,$11
1204703,J8U,mobile,06/06/2014,D,$23
1204704,.I-,mobile,08/12/2014,C,$43
1204705,@T;,online,07/06/2012,C,$18
1204706,X8V,mobile,06/04/2012,D,$39
1204707,@EZ,branch,25/12/2014,C,$43
1204708,<.1,mobile,05/02/2013,D,$42
1204709,CGF,mobile,25/08/2013,C,$14
1204710,-6?,online,09/03/2014,C,$14
1204711,6:H,mobile,21/04/2014,C,$31
1204712,UI4,branch,01/02/2014,D,$49
1204713,@QJ,mobile,21/04/2013,D,$29
1204714,YLI,mobile,27/01/2012,C,$12
1204715,7D?,mobile,21/10/2014,D,$12
1204716,@ET,online,06/03/2013,C,$20
1204717,U<9,online,20/01/2014,C,$35
1204718,B@5,online,20/11/2014,D,$36
1204719,1..,online,01/09/2013,C,$10
1204720,ZE>,mobile,08/05/2014,D,$23
1204721,01Y,mobile,28/09/2013,C,$38
1204722,I<G,online,06/12/2013,C,$20
1204723,>HK,mobile,15/03/2013,C,$33
1204724,1A>,branch,08/02/2014,D,$46
1204725,P40,mobile,07/08/2013,C,$6
1204726,X:6,mobile,01/01/2014,C,$49
1204727,-L?,mobile,10/06/2013,D,$15
1204728,P5K,online,26/02/2013,C,$21
1204729,9Q=,online,02/03/2014,D,$18
1204730,TAL,online,20/11/2012,C,$22
1204731,B08,online,18/07/2012,C,$35
1204732,LC6,mobile,15/04/2012,C,$23
1204733,@:D,mobile,21/01/2013,D,$30
1204734,=/2,online,21/01/2012,D,$33
1204735,>WB,mobile,18/04/2012,C,$10
1204736,QME,branch,23/09/2012,D,$35
1204737,6GA,mobile,20/08/2012,C,$1
1204738,@GT,mobile,28/10/2013,C,$20
1204739,9.H,online,25/01/2014,D,$14
1204740,SL3,mobile,04/12/2013,C,$34
1204741,42R,branch,27/08/2013,D,$8
1204742,<AD,mobile,22/11/2012,C,$31
1204743,RIC,mobile,01/11/2012,C,$1
1204744,20W,mobile,27/02/2013,C,$34
1204745,0X:,online,26/06/2013,D,$10
1204746,-8Y,online,22/09/2013,C,$9
1204747,OWN,online,17/06/2013,C,$41
1204748,8PT,online,19/10/2014,D,$11
1204749,8.P,mobile,20/04/2012,C,$50
1204750,LB:,mobile,24/05/2012,D,$16
1204751,:BY,online,08/05/2012,C,$25
1204752,T6G,mobile,13/01/2013,C,$26
1204753,-G0,branch,11/05/2012,C,$9
1204754,E@:,mobile,02/09/2012,D,$45
1204755,8PA,mobile,22/02/2013,D,$8
1204756,2MD,mobile,18/07/2013,C,$40
1204757,=S=,online,22/08/2012,D,$46
1204758,MEC,online,04/06/2012,C,$14
1204759,?G6,online,20/05/2014,C,$40
1204760,QH.,online,25/05/2013,D,$33
1204761,JS9,mobile,18/06/2013,C,$10
1204762,BF8,mobile,03/02/2013,D,$40
1204763,L2V,online,08/10/2012,C,$40
1204764,@U=,mobile,16/08/2014,C,$10
1204765,Q-Y,branch,18/04/2014,C,$10
1204766,07@,mobile,18/04/2012,D,$28
1204767,.CP,mobile,25/02/2013,C,$22
1204768,VFP,online,06/10/2013,C,$22
1204769,HP9,mobile,05/03/2013,D,$22
1204770,B>W,branch,13/01/2013,C,$40
1204771,=Q5,mobile,28/04/2014,D,$9
1204772,1RK,mobile,17/03/2014,C,$14
1204773,R<J,mobile,11/03/2013,C,$25
1204774,M8S,online,10/08/2012,C,$28
1204775,X<T,online,16/11/2013,D,$28
1204776,?<B,online,17/10/2014,D,$28
1204777,S5P,online,04/06/2013,C,$33
1204778,?A8,mobile,05/06/2013,D,$13
1204779,:DQ,mobile,25/09/2012,C,$26
1204780,:0O,online,15/09/2012,C,$35
1204781,P/S,mobile,18/02/2014,D,$1
1204782,?U2,branch,16/06/2012,C,$34
1204783,K@;,mobile,08/10/2012,D,$46
1204784,AV=,mobile,03/11/2014,C,$18
1204785,-=R,mobile,15/10/2012,C,$30
1204786,0N>,online,16/02/2012,C,$3
1204787,OSZ,online,21/10/2013,D,$44
1204788,OFR,online,03/04/2013,C,$12
1204789,K=H,online,10/12/2013,C,$4
1204790,AWQ,mobile,17/03/2012,D,$22
1204791,1>L,mobile,27/05/2014,C,$6
1204792,KR4,online,07/01/2012,D,$9
1204793,=AB,mobile,05/08/2012,C,$15
1204794,TEI,branch,16/04/2012,C,$26
1204795,I13,mobile,07/12/2014,C,$33
1204796,HM;,mobile,18/11/2013,D,$29
1204797,U8Q,online,24/04/2013,D,$36
1204798,E36,mobile,23/04/2014,C,$18
1204799,HB>,branch,04/08/2014,D,$7
1204800,7-:,mobile,25/01/2014,C,$48
1204801,EW-,mobile,20/08/2014,C,$5
1204802,L5V,mobile,03/10/2013,D,$37
1204803,UVT,online,10/05/2013,C,$35
1204804,S/G,online,16/03/2013,D,$11
1204805,DRD,online,16/04/2012,C,$50
1204806,326,online,15/09/2014,C,$21
1204807,GPJ,mobile,19/03/2012,C,$5
1204808,LGP,mobile,28/04/2012,D,$9
1204809,TTD,online,11/01/2013,C,$29
1204810,XFU,mobile,20/06/2013,C,$32
1204811,P8V,branch,11/03/2014,D,$10
1204812,9NH,mobile,17/08/2012,C,$49
1204813,.55,mobile,11/06/2013,D,$3
1204814,CEM,mobile,26/11/2014,C,$17
1204815,FNL,online,10/12/2012,C,$14
1204816,OG/,online,24/09/2014,C,$20
1204817,E79,online,03/01/2013,D,$50
1204818,J/Z,online,13/06/2013,D,$33
1204819,MO?,mobile,05/05/2014,C,$35
1204820,EVH,mobile,18/01/2014,D,$14
1204821,4/;,online,12/09/2012,C,$19
1204822,<SA,mobile,22/02/2013,C,$30
1204823,>L:,branch,16/09/2013,D,$39
1204824,KOL,mobile,09/10/2012,C,$19
1204825,>LW,mobile,11/02/2013,D,$26
1204826,1E@,online,04/07/2012,C,$33
1204827,;PI,mobile,20/02/2014,C,$46
1204828,P.A,branch,07/11/2013,C,$11
1204829,;47,mobile,13/08/2013,D,$5
1204830,KA7,mobile,25/09/2013,C,$42
1204831,TPS,mobile,05/09/2012,C,$23
1204832,XUX,online,07/10/2014,D,$24
1204833,;2I,online,23/10/2012,C,$20
1204834,X/:,online,09/11/2013,D,$28
1204835,4C/,online,23/11/2013,C,$18
1204836,=ND,mobile,11/07/2013,C,$50
1204837,.1:,mobile,25/01/2013,C,$23
1204838,G<N,online,11/09/2013,D,$31
1204839,G7T,mobile,18/12/2012,D,$6
1204840,3NZ,branch,08/01/2013,C,$11
1204841,?-H,mobile,14/01/2013,D,$33
1204842,3:B,mobile,02/06/2014,C,$30
1204843,8EM,mobile,06/06/2014,C,$49
1204844,TT1,online,10/02/2014,D,$13
1204845,7@3,online,18/02/2012,C,$22
1204846,.>=,online,11/06/2013,D,$48
1204847,;ZI,online,24/12/2012,C,$3
1204848,0=Q,mobile,17/03/2013,C,$11
1204849,EZ>,mobile,07/01/2014,C,$25
1204850,I1F,online,13/11/2012,D,$36
1204851,<L9,mobile,02/09/2012,C,$6
1204852,HOP,branch,05/06/2013,C,$29
1204853,VN:,mobile,15/02/2013,D,$20
1204854,YGO,mobile,21/09/2014,C,$37
1204855,7XS,online,22/02/2014,D,$35
1204856,EZM,mobile,27/06/2013,C,$25
1204857,V2I,branch,07/09/2014,C,$9
1204858,M>:,mobile,08/12/2012,C,$26
1204859,E7G,mobile,22/03/2013,D,$43
1204860,L6Z,mobile,12/01/2014,D,$7
1204861,754,online,03/11/2014,C,$20
1204862,<:1,online,12/02/2012,D,$30
1204863,6>B,online,05/04/2013,C,$46
1204864,A04,online,14/04/2012,C,$43
1204865,2LG,mobile,28/01/2012,D,$15
1204866,Q1I,mobile,19/02/2012,C,$17
1204867,.5Z,online,20/06/2014,D,$4
1204868,C=O,mobile,12/06/2014,C,$34
1204869,=><,branch,25/10/2012,C,$27
1204870,KRX,mobile,03/10/2012,C,$1
1204871,92>,mobile,23/07/2013,D,$44
1204872,W<T,mobile,01/10/2014,C,$21
1204873,4Y.,online,11/03/2014,C,$19
1204874,?MN,online,25/11/2012,D,$28
1204875,G5=,online,10/06/2012,C,$48
1204876,<UR,online,22/05/2013,D,$13
1204877,C>W,mobile,14/06/2014,C,$41
1204878,E4B,mobile,21/06/2012,C,$33
1204879,.O.,online,08/02/2012,C,$15
1204880,4B5,mobile,09/03/2012,D,$39
1204881,LJ6,branch,17/12/2012,D,$46
1204882,DO-,mobile,19/03/2013,C,$13
1204883,YF=,mobile,13/11/2012,D,$20
1204884,O?1,online,02/11/2012,C,$13
1204885,75M,mobile,02/09/2014,C,$20
1204886,YM@,branch,11/01/2013,D,$49
1204887,5XT,mobile,20/12/2013,C,$26
1204888,84?,mobile,14/04/2012,D,$17
1204889,G4I,mobile,15/04/2012,C,$25
1204890,JA1,online,09/12/2012,C,$30
1204891,.O9,online,09/05/2013,C,$43
1204892,ZHD,online,02/10/2012,D,$24
1204893,951,online,16/12/2013,C,$39
1204894,1YM,mobile,09/06/2014,C,$48
1204895,U8M,mobile,05/11/2013,D,$48
1204896,A/;,online,16/12/2014,C,$6
1204897,/=C,mobile,19/10/2013,D,$24
1204898,;RK,branch,09/10/2012,C,$49
1204899,Y/3,mobile,17/11/2013,C,$22
1204900,;4K,mobile,02/05/2014,C,$6
1204901,MP<,mobile,07/04/2012,D,$12
1204902,;;:,online,20/04/2014,D,$2
1204903,CW9,online,13/12/2014,C,$42
1204904,LQ9,online,02/10/2014,D,$3
1204905,6JJ,online,07/03/2013,C,$30
1204906,Y/S,mobile,14/04/2013,C,$39
1204907,GR>,mobile,18/10/2012,D,$25
1204908,HQ5,online,27/04/2013,C,$37
1204909,Z45,mobile,28/10/2014,D,$25
1204910,-/O,branch,23/06/2013,C,$25
1204911,>;F,mobile,16/08/2012,C,$38
1204912,SI.,mobile,24/07/2013,C,$49
1204913,K3A,online,11/03/2012,D,$2
1204914,UM6,mobile,25/05/2014,C,$34
1204915,8LE,branch,21/12/2012,C,$2
1204916,XI.,mobile,28/08/2014,D,$29
1204917,U7=,mobile,10/01/2013,C,$30
1204918,6CL,mobile,18/04/2014,D,$41
1204919,FZ:,online,14/12/2013,C,$20
1204920,MZF,online,21/11/2013,C,$48
1204921,G:X,online,18/12/2013,C,$5
1204922,6D9,online,04/03/2013,D,$28
1204923,839,mobile,15/07/2013,D,$24
1204924,2>Q,mobile,12/03/2014,C,$45
1204925,K8>,online,26/11/2012,D,$40
1204926,31>,mobile,06/02/2013,C,$41
1204927,U:T,branch,22/03/2014,C,$10
1204928,O;N,mobile,28/05/2013,D,$11
1204929,:UR,mobile,14/03/2013,C,$23
1204930,40>,mobile,04/03/2012,D,$25
1204931,Q@D,online,02/10/2014,C,$33
1204932,?GB,online,22/02/2012,C,$23
1204933,1YB,online,14/08/2013,C,$19
1204934,9E-,online,06/03/2012,D,$13
1204935,B@E,mobile,17/12/2014,C,$10
1204936,5SK,mobile,04/11/2013,C,$6
1204937,NZ=,online,05/12/2014,D,$7
1204938,FM<,mobile,12/03/2014,C,$25
1204939,O:1,branch,21/12/2013,D,$45
1204940,5-D,mobile,19/09/2013,C,$9
1204941,3S;,mobile,24/12/2012,C,$14
1204942,FKL,online,18/11/2012,C,$29
1204943,C8.,mobile,12/03/2014,D,$15
1204944,3W8,branch,28/06/2012,D,$5
1204945,Q?X,mobile,06/05/2014,C,$6
1204946,COS,mobile,26/11/2014,D,$8
1204947,-LV,mobile,03/11/2014,C,$8
1204948,VX4,online,12/12/2013,C,$16
1204949,7G9,online,06/12/2014,D,$3
1204950,J1R,online,14/12/2012,C,$34
1204951,.CW,online,23/03/2014,D,$32
1204952,01C,mobile,26/10/2012,C,$19
1204953,AJY,mobile,27/09/2014,C,$49
1204954,BQN,online,10/06/2013,C,$6
1204955,?@5,mobile,12/05/2013,D,$44
1204956,:T7,branch,04/09/2014,C,$25
1204957,7G6,mobile,22/05/2014,C,$7
1204958,SO;,mobile,04/10/2012,D,$16
1204959,;0A,mobile,02/05/2012,C,$27
1204960,B@2,online,03/07/2014,D,$3
1204961,XXW,online,01/10/2012,C,$30
1204962,F7E,online,12/11/2012,C,$34
1204963,S<X,online,02/01/2012,C,$39
1204964,-HB,mobile,17/05/2013,D,$4
1204965,?7<,mobile,02/02/2014,D,$43
1204966,JO8,online,17/11/2013,C,$27
1204967,SZ8,mobile,11/02/2014,D,$47
1204968,43Z,branch,16/11/2012,C,$10
1204969,:-E,mobile,09/01/2014,C,$37
1204970,M./,mobile,23/11/2014,D,$6
1204971,>JU,online,14/07/2012,C,$14
1204972,HJ5,mobile,24/12/2012,D,$44
1204973,K6B,branch,23/07/2013,C,$21
1204974,Q>M,mobile,25/12/2014,C,$33
1204975,S.K,mobile,05/07/2013,C,$16
1204976,RYN,mobile,21/11/2014,D,$49
1204977,.O<,online,16/07/2012,C,$9
1204978,@@:,online,10/10/2014,C,$14
1204979,@76,online,09/07/2014,D,$16
1204980,W.I,online,03/09/2013,C,$1
1204981,1I5,mobile,05/02/2014,D,$47
1204982,<O6,mobile,24/06/2013,C,$44
1204983,<2I,online,04/01/2013,C,$23
1204984,PA3,mobile,10/08/2013,C,$49
1204985,K2B,branch,09/02/2014,D,$17
1204986,;O1,mobile,22/06/2012,D,$47
1204987,B;4,mobile,28/10/2014,C,$35
1204988,>6D,mobile,01/01/2013,D,$43
1204989,CR3,online,15/12/2012,C,$7
1204990,9ER,online,24/12/2012,C,$10
1204991,.2B,online,03/10/2013,D,$13
1204992,APJ,online,13/09/2013,C,$27
1204993,EK5,mobile,12/06/2013,D,$9
1204994,ZF5,mobile,03/06/2012,C,$45
1204995,<KS,online,25/07/2012,C,$31
1204996,ZAM,mobile,07/06/2012,C,$34
1204997,VA2,branch,20/08/2012,D,$32
1204998,JXC,mobile,04/02/2012,C,$20
1204999,V5U,mobile,16/02/2012,C,$14
1205000,;76,online,05/11/2013,D,$15
1205001,DYU,mobile,22/06/2014,C,$13
1205002,3;V,branch,12/03/2013,D,$27
1205003,3ZI,mobile,03/01/2014,C,$31
1205004,?MU,mobile,26/08/2013,C,$35
1205005,JE-,mobile,20/08/2014,C,$44
1205006,F8G,online,19/08/2014,D,$42
1205007,PA2,online,27/05/2013,D,$5
1205008,3H4,online,28/08/2012,C,$2
1205009,60C,online,10/07/2014,D,$46
1205010,V0A,mobile,13/12/2012,C,$22
1205011,P:0,mobile,05/01/2013,C,$14
1205012,O7?,online,06/05/2012,D,$40
1205013,SO7,mobile,01/11/2013,C,$14
1205014,=D@,branch,03/08/2013,D,$42
1205015,/9O,mobile,04/10/2014,C,$28
1205016,?63,mobile,10/11/2013,C,$9
1205017,NF9,mobile,13/05/2012,C,$17
1205018,1BA,online,11/02/2012,D,$1
1205019,6VF,online,26/01/2012,C,$16
1205020,0Y.,online,03/12/2014,C,$6
1205021,WW>,online,06/07/2012,D,$18
1205022,T7A,mobile,03/12/2012,C,$48
1205023,C9A,mobile,22/09/2014,D,$12
1205024,P0@,online,23/02/2012,C,$43
1205025,9T6,mobile,24/03/2014,C,$10
1205026,G@Y,branch,04/10/2012,C,$16
1205027,=T3,mobile,20/05/2012,D,$37
1205028,0DX,mobile,09/08/2012,D,$36
1205029,1>R,online,19/01/2012,C,$20
1205030,B2G,mobile,08/07/2014,D,$35
1205031,?RS,branch,04/09/2012,C,$43
1205032,L?0,mobile,15/08/2012,C,$14
1205033,2MG,mobile,06/11/2012,D,$6
1205034,6V.,mobile,22/12/2012,C,$45
1205035,AI.,online,28/03/2012,D,$49
1205036,QH2,online,26/07/2013,C,$15
1205037,-32,online,04/01/2012,C,$15
1205038,Q=M,online,14/09/2013,C,$41
1205039,XSJ,mobile,04/10/2013,D,$5
1205040,.3/,mobile,08/05/2012,C,$18
1205041,R3K,online,13/05/2014,C,$44
1205042,-C4,mobile,03/09/2013,D,$9
1205043,;NT,branch,16/01/2012,C,$39
1205044,0;5,mobile,12/08/2012,D,$28
1205045,M::,mobile,19/10/2013,C,$2
1205046,AEY,mobile,25/03/2014,C,$45
1205047,H:7,online,17/07/2012,C,$33
1205048,ZWK,online,02/11/2014,D,$48
1205049,6NL,online,08/11/2013,D,$31
1205050,IWQ,online,15/03/2014,C,$32
1205051,1EV,mobile,13/02/2014,D,$44
1205052,MU2,mobile,14/12/2014,C,$23
1205053,QMA,online,03/05/2012,C,$42
1205054,=5:,mobile,14/06/2012,D,$21
1205055,<9T,branch,22/12/2014,C,$16
1205056,HZ7,mobile,20/11/2012,D,$27
1205057,WBT,mobile,16/08/2013,C,$30
1205058,S=4,online,05/06/2014,C,$45
1205059,=45,mobile,09/03/2013,C,$42
1205060,/NG,branch,18/05/2014,D,$8
1205061,MPE,mobile,14/03/2012,C,$29
1205062,CV9,mobile,17/09/2012,C,$48
1205063,FHN,mobile,25/07/2013,D,$12
1205064,TN<,online,14/03/2012,C,$50
1205065,<J=,online,27/10/2013,D,$1
1205066,W6X,online,03/08/2014,C,$11
1205067,4DT,online,05/10/2012,C,$27
1205068,7/E,mobile,27/07/2012,C,$24
1205069,2UZ,mobile,25/12/2012,D,$22
1205070,RSX,online,05/10/2012,D,$44
1205071,GQ8,mobile,09/07/2014,C,$31
1205072,>9J,branch,07/01/2012,D,$5
1205073,W<6,mobile,22/05/2014,C,$41
1205074,I>S,mobile,04/03/2014,C,$16
1205075,4/S,mobile,09/04/2014,D,$50
1205076,XF3,online,16/07/2014,C,$25
1205077,/GX,online,11/05/2014,D,$42
1205078,.W?,online,26/05/2012,C,$19
1205079,@K=,online,05/02/2014,C,$39
1205080,-0X,mobile,07/12/2012,C,$8
1205081,IZN,mobile,06/02/2013,D,$47
1205082,C1F,online,15/12/2014,C,$15
1205083,X5>,mobile,28/12/2013,C,$37
1205084,:KY,branch,06/08/2013,D,$10
1205085,XAU,mobile,27/09/2014,C,$47
1205086,5YJ,mobile,15/08/2013,D,$18
1205087,4TA,online,11/04/2012,C,$35
1205088,4AD,mobile,19/08/2013,C,$3
1205089,4GE,branch,01/05/2014,C,$33
1205090,57Y,mobile,09/01/2013,D,$24
1205091,>95,mobile,12/08/2012,D,$39
1205092,DCB,mobile,11/07/2013,C,$31
1205093,WQ.,online,25/01/2013,D,$10
1205094,FJ>,online,09/05/2014,C,$10
1205095,PJI,online,04/05/2012,C,$14
1205096,RGV,online,24/12/2013,D,$36
1205097,>AO,mobile,03/09/2012,C,$2
1205098,F:A,mobile,20/05/2014,D,$25
1205099,WH:,online,13/05/2014,C,$41
1205100,187,mobile,01/12/2013,C,$1
1205101,2BG,branch,09/12/2014,C,$47
1205102,W/R,mobile,18/08/2013,D,$22
1205103,BQ/,mobile,11/09/2013,C,$34
1205104,>IC,mobile,28/12/2013,C,$25
1205105,BF0,online,16/04/2013,D,$26
1205106,M-N,online,11/05/2012,C,$6
1205107,YSA,online,15/11/2013,D,$48
1205108,ULN,online,21/08/2013,C,$18
1205109,0;6,mobile,04/04/2012,C,$28
1205110,SXA,mobile,17/08/2014,C,$16
1205111,CX7,online,09/06/2014,D,$49
1205112,QKR,mobile,23/12/2014,D,$12
1205113,1?K,branch,02/12/2014,C,$32
1205114,S-F,mobile,26/01/2013,D,$44
1205115,G:N,mobile,15/01/2014,C,$34
1205116,AU>,online,28/08/2012,C,$8
1205117,RO?,mobile,07/01/2012,D,$44
1205118,R/A,branch,10/12/2014,C,$29
1205119,GVI,mobile,02/09/2012,D,$20
1205120,O4.,mobile,08/02/2013,C,$31
1205121,65R,mobile,14/05/2014,C,$16
1205122,TS1,online,23/10/2012,C,$37
1205123,;7I,online,09/06/2014,D,$47
1205124,L-7,online,26/09/2013,C,$19
1205125,;37,online,08/04/2014,C,$42
1205126,89N,mobile,27/12/2014,D,$8
1205127,W;L,mobile,02/11/2014,C,$11
1205128,:HN,online,18/01/2013,D,$33
1205129,4C=,mobile,23/09/2014,C,$45
1205130,CJ/,branch,01/01/2012,C,$16
1205131,5/O,mobile,14/07/2013,C,$39
1205132,BN5,mobile,10/08/2012,D,$30
1205133,LTP,mobile,06/11/2014,D,$39
1205134,146,online,20/04/2012,C,$30
1205135,C>E,online,23/03/2014,D,$31
1205136,4JY,online,02/09/2012,C,$34
1205137,F5K,online,22/02/2013,C,$35
1205138,D><,mobile,06/06/2014,D,$28
1205139,XQZ,mobile,01/02/2012,C,$44
1205140,6H>,online,04/06/2013,D,$44
1205141,=V@,mobile,05/02/2012,C,$32
1205142,J47,branch,21/12/2012,C,$12
1205143,Y7?,mobile,01/06/2014,C,$40
1205144,QFX,mobile,06/03/2014,D,$26
1205145,WZV,online,05/01/2013,C,$34
1205146,3KP,mobile,09/03/2014,C,$5
1205147,SJ6,branch,16/10/2013,D,$10
1205148,D5>,mobile,04/01/2014,C,$29
1205149,W6M,mobile,26/05/2013,D,$38
1205150,BX0,mobile,11/03/2013,C,$5
1205151,D-X,online,23/07/2012,C,$47
1205152,RO.,online,23/01/2014,C,$15
1205153,MHB,online,03/09/2012,D,$21
1205154,NTO,online,22/12/2013,D,$28
1205155,K.Y,mobile,18/02/2014,C,$13
1205156,YOH,mobile,10/10/2013,D,$6
1205157,PLW,online,19/04/2014,C,$49
1205158,AA3,mobile,11/10/2014,C,$30
1205159,2-5,branch,10/02/2014,D,$16
1205160,BU9,mobile,08/03/2012,C,$49
1205161,;;2,mobile,04/06/2013,D,$47
1205162,BW5,mobile,06/06/2012,C,$5
1205163,8H;,online,03/02/2013,C,$1
1205164,<MS,online,17/10/2014,C,$38
1205165,-EQ,online,14/10/2012,D,$11
1205166,XGN,online,01/12/2014,C,$20
1205167,-I@,mobile,25/08/2013,C,$41
1205168,XY=,mobile,05/08/2014,D,$14
1205169,LKN,online,12/01/2012,C,$41
1205170,45A,mobile,24/01/2012,D,$8
1205171,/JV,branch,28/12/2014,C,$20
1205172,P;F,mobile,25/02/2012,C,$38
1205173,BEP,mobile,27/11/2014,C,$21
1205174,D1U,online,03/11/2014,D,$7
1205175,CNE,mobile,06/09/2013,D,$6
1205176,0GW,branch,26/07/2014,C,$22
1205177,WC6,mobile,12/08/2013,D,$39
1205178,D:A,mobile,14/05/2013,C,$34
1205179,NA8,mobile,08/04/2014,C,$28
1205180,/M0,online,07/07/2012,D,$42
1205181,9=X,online,28/04/2014,C,$37
1205182,@3K,online,10/07/2012,D,$6
1205183,4BK,online,18/12/2013,C,$30
1205184,VP:,mobile,15/01/2012,C,$41
1205185,BR0,mobile,03/02/2012,C,$27
1205186,6WJ,online,14/05/2012,D,$24
1205187,=MJ,mobile,25/04/2012,C,$23
1205188,WC?,branch,26/09/2014,C,$37
1205189,33H,mobile,02/09/2014,D,$16
1205190,HQ0,mobile,22/05/2012,C,$23
1205191,PQ5,mobile,25/09/2013,D,$18
1205192,Z=>,online,25/08/2012,C,$40
1205193,DU7,online,13/03/2013,C,$46
1205194,3;W,online,25/07/2013,C,$20
1205195,O:I,online,22/05/2014,D,$18
1205196,<WK,mobile,03/01/2014,D,$19
1205197,PSU,mobile,02/12/2013,C,$22
1205198,UUH,online,16/11/2014,D,$33
1205199,M1O,mobile,02/12/2013,C,$6
1205200,YH=,branch,11/12/2014,C,$27
1205201,HT@,mobile,20/01/2012,D,$35
1205202,4IH,mobile,26/03/2014,C,$40
1205203,:?L,online,25/10/2014,D,$12
1205204,6NL,mobile,02/05/2013,C,$29
1205205,2/I,branch,25/08/2013,C,$25
1205206,K7P,mobile,08/02/2012,C,$18
1205207,M<<,mobile,02/10/2012,D,$7
1205208,U-B,mobile,10/05/2014,C,$18
1205209,APZ,online,18/09/2012,C,$9
1205210,O-N,online,13/02/2012,D,$45
1205211,HCV,online,18/07/2013,C,$38
1205212,;3Y,online,15/04/2012,D,$7
1205213,PHU,mobile,21/04/2012,C,$45
1205214,4WY,mobile,23/04/2014,C,$28
1205215,>HD,online,12/07/2013,C,$37
1205216,D-Y,mobile,06/07/2014,D,$27
1205217,IHT,branch,13/03/2012,D,$9
1205218,PJJ,mobile,25/01/2013,C,$24
1205219,</Z,mobile,26/01/2013,D,$47
1205220,?MI,mobile,28/09/2013,C,$16
1205221,D2O,online,16/12/2014,C,$28
1205222,BRK,online,02/01/2013,D,$14
1205223,25X,online,04/08/2012,C,$24
1205224,0WP,online,05/08/2012,D,$47
1205225,JNK,mobile,28/10/2013,C,$25
1205226,SFW,mobile,09/04/2013,C,$32
1205227,:7T,online,11/11/2012,C,$19
1205228,O1?,mobile,13/12/2012,D,$27
1205229,FL0,branch,05/04/2014,C,$45
1205230,M2L,mobile,19/06/2014,C,$24
1205231,>TD,mobile,17/03/2013,D,$35
1205232,7@Y,online,23/07/2014,C,$33
1205233,<@W,mobile,28/01/2013,D,$19
1205234,81-,branch,13/08/2012,C,$47
1205235,B.8,mobile,12/08/2014,C,$6
1205236,XLY,mobile,13/09/2013,C,$39
1205237,<-R,mobile,05/09/2014,D,$43
1205238,RW6,online,23/02/2014,D,$18
1205239,LS6,online,22/01/2014,C,$19
1205240,JAD,online,16/11/2014,D,$38
1205241,/TS,online,10/04/2014,C,$49
1205242,QBN,mobile,13/11/2012,C,$23
1205243,G<H,mobile,09/06/2014,D,$34
1205244,GOB,online,27/11/2013,C,$10
1205245,-J;,mobile,27/08/2012,D,$1
1205246,.SU,branch,08/01/2013,C,$1
1205247,;7>,mobile,23/11/2014,C,$40
1205248,8PI,mobile,01/08/2012,C,$5
1205249,3OB,mobile,17/02/2012,D,$11
1205250,@9:,online,19/02/2012,C,$3
